,age,job,normalized_age
1245,43,blue-collar,0.4387755102040816
1246,44,technician,0.4489795918367347
1247,50,technician,0.5102040816326531
1248,32,student,0.32653061224489793
1249,43,blue-collar,0.4387755102040816
1250,32,student,0.32653061224489793
1251,43,blue-collar,0.4387755102040816
1252,40,admin.,0.40816326530612246
1253,24,services,0.24489795918367346
1254,32,technician,0.32653061224489793
1255,43,blue-collar,0.4387755102040816
1256,43,technician,0.4387755102040816
1257,35,admin.,0.35714285714285715
1258,33,admin.,0.336734693877551
1259,43,blue-collar,0.4387755102040816
1260,48,technician,0.4897959183673469
1261,52,housemaid,0.5306122448979592
1262,49,blue-collar,0.5
1263,30,admin.,0.30612244897959184
1264,36,services,0.3673469387755102
1265,39,blue-collar,0.3979591836734694
1266,39,blue-collar,0.3979591836734694
1267,36,admin.,0.3673469387755102
1268,39,blue-collar,0.3979591836734694
1269,31,admin.,0.3163265306122449
1270,41,technician,0.41836734693877553
1271,35,unknown,0.35714285714285715
1272,55,retired,0.5612244897959183
1273,57,retired,0.5816326530612245
1274,38,entrepreneur,0.3877551020408163
1275,52,blue-collar,0.5306122448979592
1276,60,services,0.6122448979591837
1277,24,student,0.24489795918367346
1278,38,entrepreneur,0.3877551020408163
1279,44,technician,0.4489795918367347
1280,42,blue-collar,0.42857142857142855
1281,25,services,0.25510204081632654
1282,32,admin.,0.32653061224489793
1283,51,blue-collar,0.5204081632653061
1284,28,admin.,0.2857142857142857
1285,27,housemaid,0.2755102040816326
1286,35,blue-collar,0.35714285714285715
1287,45,services,0.45918367346938777
1288,30,services,0.30612244897959184
1289,60,entrepreneur,0.6122448979591837
1290,28,services,0.2857142857142857
1291,45,blue-collar,0.45918367346938777
1292,37,unemployed,0.37755102040816324
1293,37,unemployed,0.37755102040816324
1294,36,services,0.3673469387755102
1295,49,blue-collar,0.5
1296,35,services,0.35714285714285715
1297,34,admin.,0.3469387755102041
1298,31,blue-collar,0.3163265306122449
1299,42,admin.,0.42857142857142855
1300,39,blue-collar,0.3979591836734694
1301,33,services,0.336734693877551
1302,38,unemployed,0.3877551020408163
1303,30,admin.,0.30612244897959184
1304,31,blue-collar,0.3163265306122449
1305,39,management,0.3979591836734694
1306,37,blue-collar,0.37755102040816324
1307,48,blue-collar,0.4897959183673469
1308,32,services,0.32653061224489793
1309,48,blue-collar,0.4897959183673469
1310,37,technician,0.37755102040816324
1311,37,technician,0.37755102040816324
1312,26,services,0.2653061224489796
1313,33,management,0.336734693877551
1314,54,admin.,0.5510204081632653
1315,37,blue-collar,0.37755102040816324
1316,35,entrepreneur,0.35714285714285715
1317,45,admin.,0.45918367346938777
1318,33,services,0.336734693877551
1319,54,admin.,0.5510204081632653
1320,37,blue-collar,0.37755102040816324
1321,35,blue-collar,0.35714285714285715
1322,33,blue-collar,0.336734693877551
1323,49,technician,0.5
1324,43,technician,0.4387755102040816
1325,43,entrepreneur,0.4387755102040816
1326,39,blue-collar,0.3979591836734694
1327,47,blue-collar,0.47959183673469385
1328,30,services,0.30612244897959184
1329,51,admin.,0.5204081632653061
1330,59,blue-collar,0.6020408163265306
1331,31,blue-collar,0.3163265306122449
1332,39,unemployed,0.3979591836734694
1333,43,blue-collar,0.4387755102040816
1334,30,blue-collar,0.30612244897959184
1335,37,blue-collar,0.37755102040816324
1336,42,blue-collar,0.42857142857142855
1337,37,blue-collar,0.37755102040816324
1338,37,admin.,0.37755102040816324
1339,37,blue-collar,0.37755102040816324
1340,36,management,0.3673469387755102
1341,48,blue-collar,0.4897959183673469
1342,43,services,0.4387755102040816
1343,28,blue-collar,0.2857142857142857
1344,30,admin.,0.30612244897959184
1345,60,entrepreneur,0.6122448979591837
1346,31,blue-collar,0.3163265306122449
1347,38,entrepreneur,0.3877551020408163
1348,50,technician,0.5102040816326531
1349,36,blue-collar,0.3673469387755102
1350,50,unemployed,0.5102040816326531
1351,54,entrepreneur,0.5510204081632653
1352,33,management,0.336734693877551
1353,20,entrepreneur,0.20408163265306123
1354,24,blue-collar,0.24489795918367346
1355,28,management,0.2857142857142857
1356,55,housemaid,0.5612244897959183
1357,25,blue-collar,0.25510204081632654
1358,41,admin.,0.41836734693877553
1359,39,blue-collar,0.3979591836734694
1360,27,blue-collar,0.2755102040816326
1361,27,blue-collar,0.2755102040816326
1362,34,blue-collar,0.3469387755102041
1363,25,technician,0.25510204081632654
1364,48,management,0.4897959183673469
1365,36,blue-collar,0.3673469387755102
1366,36,blue-collar,0.3673469387755102
1367,27,blue-collar,0.2755102040816326
1368,45,management,0.45918367346938777
1369,28,blue-collar,0.2857142857142857
1370,30,technician,0.30612244897959184
1371,43,blue-collar,0.4387755102040816
1372,32,admin.,0.32653061224489793
1373,29,services,0.29591836734693877
1374,35,blue-collar,0.35714285714285715
1375,43,admin.,0.4387755102040816
1376,35,unknown,0.35714285714285715
1377,36,admin.,0.3673469387755102
1378,36,admin.,0.3673469387755102
1379,48,admin.,0.4897959183673469
1380,38,blue-collar,0.3877551020408163
1381,38,blue-collar,0.3877551020408163
1382,45,admin.,0.45918367346938777
1383,35,technician,0.35714285714285715
1384,42,services,0.42857142857142855
1385,56,blue-collar,0.5714285714285714
1386,30,technician,0.30612244897959184
1387,45,blue-collar,0.45918367346938777
1388,39,services,0.3979591836734694
1389,36,blue-collar,0.3673469387755102
1390,32,admin.,0.32653061224489793
1391,29,admin.,0.29591836734693877
1392,34,blue-collar,0.3469387755102041
1393,36,self-employed,0.3673469387755102
1394,33,management,0.336734693877551
1395,43,unemployed,0.4387755102040816
1396,31,services,0.3163265306122449
1397,35,blue-collar,0.35714285714285715
1398,42,admin.,0.42857142857142855
1399,35,blue-collar,0.35714285714285715
1400,44,blue-collar,0.4489795918367347
1401,36,technician,0.3673469387755102
1402,47,admin.,0.47959183673469385
1403,59,technician,0.6020408163265306
1404,29,blue-collar,0.29591836734693877
1405,30,services,0.30612244897959184
1406,38,blue-collar,0.3877551020408163
1407,45,management,0.45918367346938777
1408,28,self-employed,0.2857142857142857
1409,37,blue-collar,0.37755102040816324
1410,38,entrepreneur,0.3877551020408163
1411,28,admin.,0.2857142857142857
1412,31,technician,0.3163265306122449
1413,37,blue-collar,0.37755102040816324
1414,36,housemaid,0.3673469387755102
1415,54,housemaid,0.5510204081632653
1416,53,retired,0.5408163265306123
1417,43,unemployed,0.4387755102040816
1418,49,admin.,0.5
1419,32,self-employed,0.32653061224489793
1420,36,services,0.3673469387755102
1421,50,blue-collar,0.5102040816326531
1422,51,blue-collar,0.5204081632653061
1423,38,blue-collar,0.3877551020408163
1424,44,self-employed,0.4489795918367347
1425,29,blue-collar,0.29591836734693877
1426,46,blue-collar,0.46938775510204084
1427,32,unemployed,0.32653061224489793
1428,43,blue-collar,0.4387755102040816
1429,53,admin.,0.5408163265306123
1430,43,blue-collar,0.4387755102040816
1431,35,services,0.35714285714285715
1432,49,admin.,0.5
1433,35,blue-collar,0.35714285714285715
1434,40,services,0.40816326530612246
1435,29,services,0.29591836734693877
1436,43,blue-collar,0.4387755102040816
1437,47,blue-collar,0.47959183673469385
1438,38,technician,0.3877551020408163
1439,48,technician,0.4897959183673469
1440,53,retired,0.5408163265306123
1441,53,management,0.5408163265306123
1442,51,blue-collar,0.5204081632653061
1443,35,services,0.35714285714285715
1444,31,entrepreneur,0.3163265306122449
1445,46,entrepreneur,0.46938775510204084
1446,28,blue-collar,0.2857142857142857
1447,38,admin.,0.3877551020408163
1448,28,self-employed,0.2857142857142857
1449,50,technician,0.5102040816326531
1450,32,management,0.32653061224489793
1451,31,blue-collar,0.3163265306122449
1452,39,blue-collar,0.3979591836734694
1453,41,blue-collar,0.41836734693877553
1454,31,admin.,0.3163265306122449
1455,54,blue-collar,0.5510204081632653
1456,34,blue-collar,0.3469387755102041
1457,51,services,0.5204081632653061
1458,45,blue-collar,0.45918367346938777
1459,32,admin.,0.32653061224489793
1460,28,student,0.2857142857142857
1461,40,management,0.40816326530612246
1462,55,admin.,0.5612244897959183
1463,41,self-employed,0.41836734693877553
1464,57,services,0.5816326530612245
1465,44,entrepreneur,0.4489795918367347
1466,29,blue-collar,0.29591836734693877
1467,38,admin.,0.3877551020408163
1468,34,blue-collar,0.3469387755102041
1469,36,technician,0.3673469387755102
1470,39,services,0.3979591836734694
1471,30,blue-collar,0.30612244897959184
1472,35,services,0.35714285714285715
1473,60,entrepreneur,0.6122448979591837
1474,35,blue-collar,0.35714285714285715
1475,38,self-employed,0.3877551020408163
1476,57,blue-collar,0.5816326530612245
1477,44,technician,0.4489795918367347
1478,40,entrepreneur,0.40816326530612246
1479,46,technician,0.46938775510204084
1480,50,technician,0.5102040816326531
1481,45,management,0.45918367346938777
1482,57,services,0.5816326530612245
1483,35,admin.,0.35714285714285715
1484,38,blue-collar,0.3877551020408163
1485,30,services,0.30612244897959184
1486,25,services,0.25510204081632654
1487,52,self-employed,0.5306122448979592
1488,37,technician,0.37755102040816324
1489,60,retired,0.6122448979591837
1490,42,blue-collar,0.42857142857142855
1491,37,blue-collar,0.37755102040816324
1492,43,services,0.4387755102040816
1493,33,services,0.336734693877551
1494,32,technician,0.32653061224489793
1495,41,technician,0.41836734693877553
1496,37,blue-collar,0.37755102040816324
1497,39,blue-collar,0.3979591836734694
1498,36,services,0.3673469387755102
1499,38,blue-collar,0.3877551020408163
1500,33,admin.,0.336734693877551
1501,41,services,0.41836734693877553
1502,58,services,0.5918367346938775
1503,44,blue-collar,0.4489795918367347
1504,36,blue-collar,0.3673469387755102
1505,33,admin.,0.336734693877551
1506,30,technician,0.30612244897959184
1507,44,blue-collar,0.4489795918367347
1508,32,admin.,0.32653061224489793
1509,38,admin.,0.3877551020408163
1510,41,blue-collar,0.41836734693877553
1511,40,services,0.40816326530612246
1512,33,blue-collar,0.336734693877551
1513,28,admin.,0.2857142857142857
1514,46,blue-collar,0.46938775510204084
1515,35,technician,0.35714285714285715
1516,40,admin.,0.40816326530612246
1517,36,services,0.3673469387755102
1518,38,management,0.3877551020408163
1519,36,services,0.3673469387755102
1520,40,admin.,0.40816326530612246
1521,31,services,0.3163265306122449
1522,47,technician,0.47959183673469385
1523,35,technician,0.35714285714285715
1524,29,admin.,0.29591836734693877
1525,29,blue-collar,0.29591836734693877
1526,35,self-employed,0.35714285714285715
1527,33,services,0.336734693877551
1528,41,management,0.41836734693877553
1529,54,admin.,0.5510204081632653
1530,31,admin.,0.3163265306122449
1531,55,technician,0.5612244897959183
1532,38,admin.,0.3877551020408163
1533,41,services,0.41836734693877553
1534,49,unemployed,0.5
1535,39,services,0.3979591836734694
1536,34,blue-collar,0.3469387755102041
1537,39,services,0.3979591836734694
1538,37,services,0.37755102040816324
1539,45,blue-collar,0.45918367346938777
1540,49,admin.,0.5
1541,43,blue-collar,0.4387755102040816
1542,40,management,0.40816326530612246
1543,42,admin.,0.42857142857142855
1544,47,services,0.47959183673469385
1545,56,entrepreneur,0.5714285714285714
1546,43,management,0.4387755102040816
1547,34,blue-collar,0.3469387755102041
1548,29,admin.,0.29591836734693877
1549,53,entrepreneur,0.5408163265306123
1550,50,entrepreneur,0.5102040816326531
1551,51,self-employed,0.5204081632653061
1552,20,entrepreneur,0.20408163265306123
1553,41,blue-collar,0.41836734693877553
1554,47,blue-collar,0.47959183673469385
1555,48,technician,0.4897959183673469
1556,29,entrepreneur,0.29591836734693877
1557,28,technician,0.2857142857142857
1558,31,blue-collar,0.3163265306122449
1559,29,blue-collar,0.29591836734693877
1560,42,blue-collar,0.42857142857142855
1561,40,blue-collar,0.40816326530612246
1562,33,management,0.336734693877551
1563,33,services,0.336734693877551
1564,34,management,0.3469387755102041
1565,36,admin.,0.3673469387755102
1566,35,admin.,0.35714285714285715
1567,38,technician,0.3877551020408163
1568,31,blue-collar,0.3163265306122449
1569,30,blue-collar,0.30612244897959184
1570,42,admin.,0.42857142857142855
1571,27,technician,0.2755102040816326
1572,39,retired,0.3979591836734694
1573,38,admin.,0.3877551020408163
1574,30,management,0.30612244897959184
1575,52,housemaid,0.5306122448979592
1576,38,admin.,0.3877551020408163
1577,54,technician,0.5510204081632653
1578,29,admin.,0.29591836734693877
1579,32,blue-collar,0.32653061224489793
1580,28,admin.,0.2857142857142857
1581,30,admin.,0.30612244897959184
1582,44,technician,0.4489795918367347
1583,37,blue-collar,0.37755102040816324
1584,48,admin.,0.4897959183673469
1585,25,blue-collar,0.25510204081632654
1586,49,blue-collar,0.5
1587,60,technician,0.6122448979591837
1588,29,admin.,0.29591836734693877
1589,55,technician,0.5612244897959183
1590,41,blue-collar,0.41836734693877553
1591,39,services,0.3979591836734694
1592,39,management,0.3979591836734694
1593,31,admin.,0.3163265306122449
1594,38,services,0.3877551020408163
1595,32,technician,0.32653061224489793
1596,53,housemaid,0.5408163265306123
1597,37,admin.,0.37755102040816324
1598,34,self-employed,0.3469387755102041
1599,31,admin.,0.3163265306122449
1600,39,unemployed,0.3979591836734694
1601,39,unemployed,0.3979591836734694
1602,39,unemployed,0.3979591836734694
1603,37,admin.,0.37755102040816324
1604,30,blue-collar,0.30612244897959184
1605,32,blue-collar,0.32653061224489793
1606,37,technician,0.37755102040816324
1607,27,blue-collar,0.2755102040816326
1608,32,unknown,0.32653061224489793
1609,33,blue-collar,0.336734693877551
1610,47,blue-collar,0.47959183673469385
1611,40,blue-collar,0.40816326530612246
1612,38,blue-collar,0.3877551020408163
1613,33,services,0.336734693877551
1614,54,admin.,0.5510204081632653
1615,51,services,0.5204081632653061
1616,41,blue-collar,0.41836734693877553
1617,51,blue-collar,0.5204081632653061
1618,55,services,0.5612244897959183
1619,39,admin.,0.3979591836734694
1620,37,self-employed,0.37755102040816324
1621,39,blue-collar,0.3979591836734694
1622,33,management,0.336734693877551
1623,33,management,0.336734693877551
1624,59,management,0.6020408163265306
1625,55,technician,0.5612244897959183
1626,53,blue-collar,0.5408163265306123
1627,36,services,0.3673469387755102
1628,40,services,0.40816326530612246
1629,37,technician,0.37755102040816324
1630,56,housemaid,0.5714285714285714
1631,32,admin.,0.32653061224489793
1632,38,management,0.3877551020408163
1633,28,services,0.2857142857142857
1634,30,blue-collar,0.30612244897959184
1635,45,management,0.45918367346938777
1636,60,housemaid,0.6122448979591837
1637,32,student,0.32653061224489793
1638,39,unemployed,0.3979591836734694
1639,56,services,0.5714285714285714
1640,31,blue-collar,0.3163265306122449
1641,20,entrepreneur,0.20408163265306123
1642,42,blue-collar,0.42857142857142855
1643,46,admin.,0.46938775510204084
1644,28,technician,0.2857142857142857
1645,41,admin.,0.41836734693877553
1646,33,admin.,0.336734693877551
1647,43,admin.,0.4387755102040816
1648,43,admin.,0.4387755102040816
1649,47,unemployed,0.47959183673469385
1650,24,technician,0.24489795918367346
1651,31,blue-collar,0.3163265306122449
1652,25,services,0.25510204081632654
1653,35,blue-collar,0.35714285714285715
1654,58,blue-collar,0.5918367346938775
1655,35,blue-collar,0.35714285714285715
1656,35,blue-collar,0.35714285714285715
1657,25,admin.,0.25510204081632654
1658,31,blue-collar,0.3163265306122449
1659,39,admin.,0.3979591836734694
1660,39,blue-collar,0.3979591836734694
1661,37,blue-collar,0.37755102040816324
1662,36,unemployed,0.3673469387755102
1663,45,unemployed,0.45918367346938777
1664,30,blue-collar,0.30612244897959184
1665,60,retired,0.6122448979591837
1666,37,admin.,0.37755102040816324
1667,28,services,0.2857142857142857
1668,45,admin.,0.45918367346938777
1669,31,entrepreneur,0.3163265306122449
1670,49,unemployed,0.5
1671,46,unknown,0.46938775510204084
1672,36,services,0.3673469387755102
1673,33,technician,0.336734693877551
1674,27,services,0.2755102040816326
1675,60,retired,0.6122448979591837
1676,60,retired,0.6122448979591837
1677,27,services,0.2755102040816326
1678,39,blue-collar,0.3979591836734694
1679,39,services,0.3979591836734694
1680,35,unknown,0.35714285714285715
1681,56,admin.,0.5714285714285714
1682,39,admin.,0.3979591836734694
1683,35,entrepreneur,0.35714285714285715
1684,35,technician,0.35714285714285715
1685,58,management,0.5918367346938775
1686,29,management,0.29591836734693877
1687,32,blue-collar,0.32653061224489793
1688,35,management,0.35714285714285715
1689,26,admin.,0.2653061224489796
1690,31,technician,0.3163265306122449
1691,33,blue-collar,0.336734693877551
1692,39,blue-collar,0.3979591836734694
1693,49,blue-collar,0.5
1694,31,admin.,0.3163265306122449
1695,31,admin.,0.3163265306122449
1696,49,blue-collar,0.5
1697,49,blue-collar,0.5
1698,31,entrepreneur,0.3163265306122449
1699,36,management,0.3673469387755102
1700,52,management,0.5306122448979592
1701,37,blue-collar,0.37755102040816324
1702,40,blue-collar,0.40816326530612246
1703,36,blue-collar,0.3673469387755102
1704,34,technician,0.3469387755102041
1705,39,management,0.3979591836734694
1706,39,management,0.3979591836734694
1707,58,retired,0.5918367346938775
1708,56,services,0.5714285714285714
1709,29,blue-collar,0.29591836734693877
1710,39,admin.,0.3979591836734694
1711,31,technician,0.3163265306122449
1712,60,management,0.6122448979591837
1713,39,blue-collar,0.3979591836734694
1714,49,admin.,0.5
1715,45,unemployed,0.45918367346938777
1716,32,blue-collar,0.32653061224489793
1717,41,technician,0.41836734693877553
1718,32,services,0.32653061224489793
1719,46,services,0.46938775510204084
1720,28,services,0.2857142857142857
1721,51,blue-collar,0.5204081632653061
1722,50,services,0.5102040816326531
1723,35,admin.,0.35714285714285715
1724,24,services,0.24489795918367346
1725,51,blue-collar,0.5204081632653061
1726,59,admin.,0.6020408163265306
1727,33,technician,0.336734693877551
1728,36,unemployed,0.3673469387755102
1729,24,services,0.24489795918367346
1730,30,blue-collar,0.30612244897959184
1731,49,admin.,0.5
1732,38,technician,0.3877551020408163
1733,34,admin.,0.3469387755102041
1734,25,technician,0.25510204081632654
1735,35,unemployed,0.35714285714285715
1736,43,entrepreneur,0.4387755102040816
1737,36,unemployed,0.3673469387755102
1738,36,unemployed,0.3673469387755102
1739,37,technician,0.37755102040816324
1740,36,self-employed,0.3673469387755102
1741,32,admin.,0.32653061224489793
1742,33,blue-collar,0.336734693877551
1743,42,services,0.42857142857142855
1744,37,admin.,0.37755102040816324
1745,35,admin.,0.35714285714285715
1746,50,admin.,0.5102040816326531
1747,48,admin.,0.4897959183673469
1748,50,management,0.5102040816326531
1749,39,technician,0.3979591836734694
1750,33,management,0.336734693877551
1751,29,admin.,0.29591836734693877
1752,33,admin.,0.336734693877551
1753,41,admin.,0.41836734693877553
1754,46,blue-collar,0.46938775510204084
1755,27,services,0.2755102040816326
1756,42,admin.,0.42857142857142855
1757,44,admin.,0.4489795918367347
1758,37,housemaid,0.37755102040816324
1759,24,services,0.24489795918367346
1760,30,blue-collar,0.30612244897959184
1761,53,management,0.5408163265306123
1762,36,entrepreneur,0.3673469387755102
1763,24,services,0.24489795918367346
1764,49,entrepreneur,0.5
1765,41,blue-collar,0.41836734693877553
1766,40,admin.,0.40816326530612246
1767,40,housemaid,0.40816326530612246
1768,49,entrepreneur,0.5
1769,25,admin.,0.25510204081632654
1770,34,management,0.3469387755102041
1771,34,technician,0.3469387755102041
1772,28,blue-collar,0.2857142857142857
1773,39,admin.,0.3979591836734694
1774,34,technician,0.3469387755102041
1775,36,technician,0.3673469387755102
1776,60,technician,0.6122448979591837
1777,32,retired,0.32653061224489793
1778,40,housemaid,0.40816326530612246
1779,56,blue-collar,0.5714285714285714
1780,36,technician,0.3673469387755102
1781,27,entrepreneur,0.2755102040816326
1782,33,blue-collar,0.336734693877551
1783,36,technician,0.3673469387755102
1784,47,blue-collar,0.47959183673469385
1785,47,blue-collar,0.47959183673469385
1786,40,unemployed,0.40816326530612246
1787,30,blue-collar,0.30612244897959184
1788,37,housemaid,0.37755102040816324
1789,39,technician,0.3979591836734694
1790,58,blue-collar,0.5918367346938775
1791,32,admin.,0.32653061224489793
1792,34,blue-collar,0.3469387755102041
1793,43,blue-collar,0.4387755102040816
1794,30,technician,0.30612244897959184
1795,52,admin.,0.5306122448979592
1796,46,blue-collar,0.46938775510204084
1797,32,admin.,0.32653061224489793
1798,53,self-employed,0.5408163265306123
1799,45,blue-collar,0.45918367346938777
1800,31,blue-collar,0.3163265306122449
1801,51,technician,0.5204081632653061
1802,45,admin.,0.45918367346938777
1803,32,admin.,0.32653061224489793
1804,43,admin.,0.4387755102040816
1805,34,admin.,0.3469387755102041
1806,25,blue-collar,0.25510204081632654
1807,41,management,0.41836734693877553
1808,25,blue-collar,0.25510204081632654
1809,43,admin.,0.4387755102040816
1810,34,blue-collar,0.3469387755102041
1811,44,admin.,0.4489795918367347
1812,59,admin.,0.6020408163265306
1813,39,technician,0.3979591836734694
1814,52,management,0.5306122448979592
1815,50,blue-collar,0.5102040816326531
1816,42,admin.,0.42857142857142855
1817,30,technician,0.30612244897959184
1818,49,services,0.5
1819,44,blue-collar,0.4489795918367347
1820,41,technician,0.41836734693877553
1821,27,services,0.2755102040816326
1822,32,admin.,0.32653061224489793
1823,27,admin.,0.2755102040816326
1824,29,management,0.29591836734693877
1825,53,admin.,0.5408163265306123
1826,30,blue-collar,0.30612244897959184
1827,29,management,0.29591836734693877
1828,32,technician,0.32653061224489793
1829,55,admin.,0.5612244897959183
1830,39,admin.,0.3979591836734694
1831,37,blue-collar,0.37755102040816324
1832,26,admin.,0.2653061224489796
1833,52,self-employed,0.5306122448979592
1834,28,admin.,0.2857142857142857
1835,33,management,0.336734693877551
1836,60,management,0.6122448979591837
1837,45,blue-collar,0.45918367346938777
1838,32,admin.,0.32653061224489793
1839,50,unemployed,0.5102040816326531
1840,47,management,0.47959183673469385
1841,40,technician,0.40816326530612246
1842,45,services,0.45918367346938777
1843,52,blue-collar,0.5306122448979592
1844,43,management,0.4387755102040816
1845,40,blue-collar,0.40816326530612246
1846,43,blue-collar,0.4387755102040816
1847,28,blue-collar,0.2857142857142857
1848,36,technician,0.3673469387755102
1849,37,services,0.37755102040816324
1850,32,admin.,0.32653061224489793
1851,26,technician,0.2653061224489796
1852,35,admin.,0.35714285714285715
1853,56,admin.,0.5714285714285714
1854,56,blue-collar,0.5714285714285714
1855,37,entrepreneur,0.37755102040816324
1856,43,technician,0.4387755102040816
1857,41,housemaid,0.41836734693877553
1858,55,unemployed,0.5612244897959183
1859,43,technician,0.4387755102040816
1860,29,unknown,0.29591836734693877
1861,31,services,0.3163265306122449
1862,39,admin.,0.3979591836734694
1863,38,blue-collar,0.3877551020408163
1864,56,admin.,0.5714285714285714
1865,36,entrepreneur,0.3673469387755102
1866,54,management,0.5510204081632653
1867,34,admin.,0.3469387755102041
1868,28,services,0.2857142857142857
1869,34,blue-collar,0.3469387755102041
1870,45,blue-collar,0.45918367346938777
1871,59,admin.,0.6020408163265306
1872,46,blue-collar,0.46938775510204084
1873,25,blue-collar,0.25510204081632654
1874,33,admin.,0.336734693877551
1875,27,admin.,0.2755102040816326
1876,33,admin.,0.336734693877551
1877,56,blue-collar,0.5714285714285714
1878,25,admin.,0.25510204081632654
1879,30,housemaid,0.30612244897959184
1880,38,blue-collar,0.3877551020408163
1881,37,self-employed,0.37755102040816324
1882,58,entrepreneur,0.5918367346938775
1883,28,blue-collar,0.2857142857142857
1884,42,blue-collar,0.42857142857142855
1885,36,technician,0.3673469387755102
1886,52,management,0.5306122448979592
1887,33,technician,0.336734693877551
1888,33,management,0.336734693877551
1889,29,blue-collar,0.29591836734693877
1890,34,blue-collar,0.3469387755102041
1891,50,management,0.5102040816326531
1892,38,management,0.3877551020408163
1893,33,services,0.336734693877551
1894,42,admin.,0.42857142857142855
1895,52,self-employed,0.5306122448979592
1896,28,blue-collar,0.2857142857142857
1897,56,services,0.5714285714285714
1898,35,technician,0.35714285714285715
1899,33,admin.,0.336734693877551
1900,32,blue-collar,0.32653061224489793
1901,50,retired,0.5102040816326531
1902,29,admin.,0.29591836734693877
1903,30,technician,0.30612244897959184
1904,46,blue-collar,0.46938775510204084
1905,26,admin.,0.2653061224489796
1906,34,admin.,0.3469387755102041
1907,46,self-employed,0.46938775510204084
1908,33,management,0.336734693877551
1909,50,housemaid,0.5102040816326531
1910,31,technician,0.3163265306122449
1911,48,blue-collar,0.4897959183673469
1912,57,entrepreneur,0.5816326530612245
1913,45,admin.,0.45918367346938777
1914,50,services,0.5102040816326531
1915,44,unknown,0.4489795918367347
1916,44,services,0.4489795918367347
1917,32,services,0.32653061224489793
1918,37,housemaid,0.37755102040816324
1919,34,admin.,0.3469387755102041
1920,27,services,0.2755102040816326
1921,40,housemaid,0.40816326530612246
1922,39,services,0.3979591836734694
1923,29,admin.,0.29591836734693877
1924,34,blue-collar,0.3469387755102041
1925,25,blue-collar,0.25510204081632654
1926,29,services,0.29591836734693877
1927,44,technician,0.4489795918367347
1928,33,admin.,0.336734693877551
1929,33,blue-collar,0.336734693877551
1930,40,blue-collar,0.40816326530612246
1931,59,retired,0.6020408163265306
1932,38,technician,0.3877551020408163
1933,41,blue-collar,0.41836734693877553
1934,33,services,0.336734693877551
1935,36,admin.,0.3673469387755102
1936,48,admin.,0.4897959183673469
1937,44,services,0.4489795918367347
1938,50,blue-collar,0.5102040816326531
1939,35,self-employed,0.35714285714285715
1940,51,entrepreneur,0.5204081632653061
1941,24,blue-collar,0.24489795918367346
1942,32,management,0.32653061224489793
1943,56,services,0.5714285714285714
1944,50,technician,0.5102040816326531
1945,38,blue-collar,0.3877551020408163
1946,25,self-employed,0.25510204081632654
1947,28,services,0.2857142857142857
1948,41,blue-collar,0.41836734693877553
1949,34,blue-collar,0.3469387755102041
1950,27,services,0.2755102040816326
1951,31,admin.,0.3163265306122449
1952,39,housemaid,0.3979591836734694
1953,26,entrepreneur,0.2653061224489796
1954,37,blue-collar,0.37755102040816324
1955,25,student,0.25510204081632654
1956,33,services,0.336734693877551
1957,40,blue-collar,0.40816326530612246
1958,37,entrepreneur,0.37755102040816324
1959,46,housemaid,0.46938775510204084
1960,53,admin.,0.5408163265306123
1961,32,unemployed,0.32653061224489793
1962,43,services,0.4387755102040816
1963,38,technician,0.3877551020408163
1964,26,technician,0.2653061224489796
1965,52,blue-collar,0.5306122448979592
1966,54,admin.,0.5510204081632653
1967,51,services,0.5204081632653061
1968,42,admin.,0.42857142857142855
1969,41,management,0.41836734693877553
1970,26,services,0.2653061224489796
1971,38,housemaid,0.3877551020408163
1972,54,technician,0.5510204081632653
1973,41,blue-collar,0.41836734693877553
1974,26,blue-collar,0.2653061224489796
1975,43,management,0.4387755102040816
1976,28,technician,0.2857142857142857
1977,35,technician,0.35714285714285715
1978,45,admin.,0.45918367346938777
1979,40,admin.,0.40816326530612246
1980,37,technician,0.37755102040816324
1981,52,technician,0.5306122448979592
1982,36,admin.,0.3673469387755102
1983,40,blue-collar,0.40816326530612246
1984,43,blue-collar,0.4387755102040816
1985,36,blue-collar,0.3673469387755102
1986,36,blue-collar,0.3673469387755102
1987,43,blue-collar,0.4387755102040816
1988,44,blue-collar,0.4489795918367347
1989,49,blue-collar,0.5
1990,56,retired,0.5714285714285714
1991,39,blue-collar,0.3979591836734694
1992,29,blue-collar,0.29591836734693877
1993,41,admin.,0.41836734693877553
1994,47,admin.,0.47959183673469385
1995,38,blue-collar,0.3877551020408163
1996,36,technician,0.3673469387755102
1997,46,technician,0.46938775510204084
1998,47,services,0.47959183673469385
1999,47,blue-collar,0.47959183673469385
2000,42,self-employed,0.42857142857142855
2001,42,management,0.42857142857142855
2002,59,management,0.6020408163265306
2003,33,unemployed,0.336734693877551
2004,48,entrepreneur,0.4897959183673469
2005,53,technician,0.5408163265306123
2006,57,blue-collar,0.5816326530612245
2007,34,services,0.3469387755102041
2008,51,services,0.5204081632653061
2009,39,blue-collar,0.3979591836734694
2010,45,unknown,0.45918367346938777
2011,37,admin.,0.37755102040816324
2012,44,blue-collar,0.4489795918367347
2013,48,admin.,0.4897959183673469
2014,59,retired,0.6020408163265306
2015,44,admin.,0.4489795918367347
2016,50,blue-collar,0.5102040816326531
2017,35,services,0.35714285714285715
